order_id,customer_id,customer_city,restaurant_id,restaurant_city,cuisine,order_datetime,order_value,delivery_time_mins,rating,is_weekend
O211936,C100678,Mumbai,R1006,Mumbai,Biryani,2025-01-11 00:00:00,357.37,44.8,4.9,True
O200921,C101709,Bengaluru,R1066,Mumbai,Chinese,2025-01-11 00:00:00,398.04,39.6,4.3,True
O222574,C100678,Mumbai,R1092,Hyderabad,Desserts,2025-01-11 00:00:00,190.74,45.7,3.4,True
O201966,C100444,Chennai,R1075,Pune,Fast Food,2025-01-11 00:00:00,220.96,12.8,4.1,True
O213184,C101942,Hyderabad,R1082,Bengaluru,North Indian,2025-01-11 00:00:00,347.15,29.4,4.6,True
O211243,C100889,Hyderabad,R1077,Mumbai,Fast Food,2025-01-11 00:00:00,234.44,38.8,4.1,True
O203107,C101588,Delhi NCR,R1127,Hyderabad,South Indian,2025-01-11 00:00:00,159.78,28.3,4.3,True
O221409,C101353,Bengaluru,R1135,Bengaluru,Fast Food,2025-01-11 00:00:00,277.92,29.6,4.4,True
O228806,C100557,Delhi NCR,R1042,Mumbai,North Indian,2025-01-11 00:00:00,520.85,50.6,4.3,True
O212416,C102439,Bengaluru,R1129,Delhi NCR,South Indian,2025-01-11 00:00:00,248.37,29.5,4.0,True
O208724,C101746,Chennai,R1014,Mumbai,South Indian,2025-01-11 00:00:00,285.17,54.3,4.3,True
O226484,C101168,Bengaluru,R1047,Delhi NCR,Chinese,2025-01-11 09:07:00,196.17,16.8,3.7,True
O201219,C101955,Bengaluru,R1001,Chennai,North Indian,2025-01-11 09:33:00,215.85,20.6,4.0,True
O209178,C101739,Mumbai,R1031,Mumbai,Fast Food,2025-01-11 11:37:00,170.49,31.8,4.2,True
O203232,C100844,Mumbai,R1003,Delhi NCR,Desserts,2025-01-11 12:06:00,144.64,33.3,5.0,True
O209922,C101693,Bengaluru,R1112,Chennai,Biryani,2025-01-11 12:08:00,507.94,40.1,4.3,True
O218491,C101041,Bengaluru,R1019,Bengaluru,Biryani,2025-01-11 12:14:00,464.52,54.0,4.0,True
O210670,C101103,Delhi NCR,R1114,Pune,North Indian,2025-01-11 12:21:00,288.83,32.4,4.2,True
O220874,C101868,Mumbai,R1011,Chennai,Desserts,2025-01-11 12:39:00,160.8,51.2,3.7,True
O214355,C100088,Mumbai,R1154,Chennai,North Indian,2025-01-11 12:59:00,535.61,44.2,4.5,True
O205422,C100876,Bengaluru,R1167,Mumbai,North Indian,2025-01-11 13:39:00,436.6,30.7,4.0,True
O208886,C101168,Bengaluru,R1146,Delhi NCR,Fast Food,2025-01-11 13:55:00,147.41,50.0,4.2,True
O223755,C101186,Pune,R1173,Bengaluru,North Indian,2025-01-11 14:44:00,345.47,37.4,4.2,True
O203574,C102345,Pune,R1134,Chennai,Biryani,2025-01-11 14:51:00,525.77,55.6,4.7,True
O209552,C102430,Mumbai,R1024,Delhi NCR,Fast Food,2025-01-11 14:54:00,206.69,49.6,4.1,True
O212085,C101940,Bengaluru,R1005,Mumbai,Fast Food,2025-01-11 16:49:00,287.32,21.6,4.2,True
O227271,C102084,Chennai,R1118,Chennai,Fast Food,2025-01-11 19:04:00,205.49,32.4,4.7,True
O220500,C101186,Pune,R1147,Delhi NCR,Fast Food,2025-01-11 19:08:00,266.18,45.1,4.7,True
O228159,C101229,Bengaluru,R1030,Delhi NCR,Fast Food,2025-01-11 19:19:00,189.68,45.4,3.8,True
O222120,C101746,Chennai,R1121,Chennai,Fast Food,2025-01-11 19:25:00,252.83,45.1,4.7,True
O219158,C100672,Delhi NCR,R1011,Chennai,Desserts,2025-01-11 19:28:00,161.01,26.4,3.7,True
O226803,C101615,Delhi NCR,R1120,Hyderabad,North Indian,2025-01-11 20:06:00,460.54,44.2,3.3,True
O220610,C100223,Mumbai,R1166,Bengaluru,Fast Food,2025-01-11 20:33:00,295.92,48.3,4.4,True
O227008,C101126,Delhi NCR,R1081,Pune,Continental,2025-01-11 20:38:00,423.64,43.3,4.2,True
O208704,C101310,Pune,R1060,Bengaluru,Continental,2025-01-11 20:59:00,632.85,50.1,3.3,True
O204880,C102208,Mumbai,R1108,Bengaluru,South Indian,2025-01-11 21:21:00,150.04,45.3,3.3,True
O207234,C101745,Mumbai,R1013,Mumbai,Fast Food,2025-01-11 21:36:00,229.13,50.2,4.0,True
O225048,C100802,Bengaluru,R1042,Mumbai,North Indian,2025-01-11 21:46:00,552.95,43.6,3.5,True
O214259,C101195,Hyderabad,R1092,Hyderabad,Desserts,2025-01-11 21:51:00,168.67,42.8,3.5,True
O206668,C101126,Delhi NCR,R1146,Delhi NCR,Fast Food,2025-01-11 22:08:00,149.44,37.9,4.0,True
O210952,C102177,Mumbai,R1135,Bengaluru,Fast Food,2025-01-11 22:14:00,249.75,36.7,3.8,True
O216188,C101588,Delhi NCR,R1116,Hyderabad,Biryani,2025-01-11 22:14:00,423.42,37.9,4.4,True
O227237,C101099,Pune,R1085,Bengaluru,Biryani,2025-01-11 22:24:00,490.29,34.7,4.1,True
O210586,C102084,Chennai,R1039,Delhi NCR,Biryani,2025-01-11 22:44:00,379.47,21.1,4.4,True
O219140,C100107,Chennai,R1028,Delhi NCR,North Indian,2025-01-11 22:56:00,548.13,18.8,4.8,True
O222321,C101898,Hyderabad,R1169,Delhi NCR,Fast Food,2025-01-12 00:00:00,237.69,33.9,4.4,True
O229068,C102084,Chennai,R1057,Mumbai,North Indian,2025-01-12 00:00:00,362.4,24.8,3.9,True
O203099,C100844,Mumbai,R1103,Delhi NCR,North Indian,2025-01-12 00:00:00,319.87,29.4,3.8,True
O206129,C100359,Delhi NCR,R1018,Delhi NCR,Desserts,2025-01-12 00:00:00,99.0,25.3,4.4,True
O203266,C101817,Chennai,R1154,Chennai,North Indian,2025-01-12 00:00:00,375.15,42.5,4.0,True
O222727,C102067,Mumbai,R1092,Hyderabad,Desserts,2025-01-12 00:00:00,162.74,42.5,3.9,True
O229835,C101324,Pune,R1121,Chennai,Fast Food,2025-01-12 00:00:00,288.55,30.4,4.2,True
O222674,C101432,Delhi NCR,R1110,Bengaluru,North Indian,2025-01-12 00:00:00,365.28,40.0,4.4,True
O229772,C101056,Mumbai,R1160,Bengaluru,Chinese,2025-01-12 00:00:00,319.66,15.4,5.0,True
O224944,C101864,Delhi NCR,R1030,Delhi NCR,Fast Food,2025-01-12 00:00:00,142.36,40.1,4.4,True
O213396,C102118,Bengaluru,R1047,Delhi NCR,Chinese,2025-01-12 00:00:00,317.91,25.1,4.5,True
O205178,C100617,Bengaluru,R1101,Pune,South Indian,2025-01-12 00:00:00,361.42,12.0,4.5,True
O214577,C100429,Bengaluru,R1171,Mumbai,Desserts,2025-01-12 08:59:00,135.35,41.4,4.4,True
O216303,C101168,Bengaluru,R1113,Hyderabad,South Indian,2025-01-12 11:00:00,222.19,26.4,4.3,True
O216171,C101310,Pune,R1123,Mumbai,Fast Food,2025-01-12 12:09:00,253.34,34.3,4.4,True
O209107,C102084,Chennai,R1111,Mumbai,North Indian,2025-01-12 12:12:00,248.35,64.3,3.6,True
O215356,C101752,Bengaluru,R1081,Pune,Continental,2025-01-12 12:12:00,726.17,41.8,5.0,True
O214054,C100441,Delhi NCR,R1133,Bengaluru,Continental,2025-01-12 12:26:00,843.97,34.5,4.4,True
O204127,C102177,Mumbai,R1120,Hyderabad,North Indian,2025-01-12 12:33:00,475.21,32.0,5.0,True
O207290,C101442,Mumbai,R1135,Bengaluru,Fast Food,2025-01-12 12:40:00,275.53,38.0,4.4,True
O224956,C101453,Delhi NCR,R1080,Hyderabad,Fast Food,2025-01-12 14:03:00,285.85,39.4,3.8,True
O215684,C100408,Chennai,R1090,Mumbai,Biryani,2025-01-12 14:11:00,339.66,64.9,3.9,True
O208178,C100125,Hyderabad,R1153,Delhi NCR,North Indian,2025-01-12 14:17:00,374.97,48.2,4.6,True
O213854,C101942,Hyderabad,R1113,Hyderabad,South Indian,2025-01-12 14:49:00,303.65,29.3,4.2,True
O227497,C100527,Delhi NCR,R1142,Delhi NCR,Fast Food,2025-01-12 15:37:00,249.36,35.8,4.5,True
O219215,C100617,Bengaluru,R1043,Chennai,South Indian,2025-01-12 15:56:00,220.16,23.9,4.2,True
O209707,C101453,Delhi NCR,R1106,Bengaluru,Chinese,2025-01-12 17:12:00,323.86,49.6,4.6,True
O203174,C102109,Mumbai,R1160,Bengaluru,Chinese,2025-01-12 18:28:00,461.33,33.1,4.1,True
O215586,C101868,Mumbai,R1090,Mumbai,Biryani,2025-01-12 19:17:00,450.78,40.5,4.0,True
O215354,C100441,Delhi NCR,R1134,Chennai,Biryani,2025-01-12 19:21:00,350.0,48.3,4.5,True
O204893,C100832,Pune,R1081,Pune,Continental,2025-01-12 19:31:00,557.44,44.4,4.3,True
O228774,C102236,Hyderabad,R1125,Delhi NCR,Continental,2025-01-12 19:36:00,550.97,36.8,3.9,True
O214371,C100876,Bengaluru,R1039,Delhi NCR,Biryani,2025-01-12 19:43:00,430.38,40.0,4.9,True
O216807,C102109,Mumbai,R1035,Hyderabad,South Indian,2025-01-12 19:50:00,202.87,24.2,3.9,True
O225902,C102208,Mumbai,R1110,Bengaluru,North Indian,2025-01-12 20:16:00,367.8,32.4,4.5,True
O222057,C102046,Hyderabad,R1074,Pune,North Indian,2025-01-12 20:40:00,580.93,34.4,4.0,True
O202543,C101259,Pune,R1036,Bengaluru,South Indian,2025-01-12 20:45:00,237.32,33.7,4.7,True
O216220,C100678,Mumbai,R1114,Pune,North Indian,2025-01-12 21:34:00,465.91,34.5,3.7,True
O204421,C101548,Delhi NCR,R1091,Pune,Biryani,2025-01-12 21:35:00,391.32,35.9,4.5,True
O209628,C100745,Hyderabad,R1065,Delhi NCR,Desserts,2025-01-12 22:02:00,239.69,27.7,4.8,True
O222243,C101614,Mumbai,R1106,Bengaluru,Chinese,2025-01-12 22:18:00,355.84,44.0,4.3,True
O227689,C100583,Pune,R1090,Mumbai,Biryani,2025-01-12 22:23:00,463.42,54.6,3.5,True
O222135,C102109,Mumbai,R1061,Bengaluru,Continental,2025-01-12 22:30:00,696.11,46.2,3.8,True
O209737,C100793,Pune,R1041,Delhi NCR,Fast Food,2025-01-12 22:45:00,206.58,52.4,4.6,True
O213990,C100119,Mumbai,R1054,Delhi NCR,North Indian,2025-01-12 22:50:00,411.44,39.8,4.8,True
O202802,C100444,Chennai,R1017,Delhi NCR,Desserts,2025-01-12 22:52:00,112.95,32.1,4.3,True
O200485,C101186,Pune,R1065,Delhi NCR,Desserts,2025-01-12 22:59:00,266.06,31.5,4.0,True
O225688,C100426,Bengaluru,R1061,Bengaluru,Continental,2025-01-13 00:00:00,354.31,28.5,4.8,False
O212942,C101229,Bengaluru,R1059,Bengaluru,North Indian,2025-01-13 00:00:00,476.88,27.0,3.4,False
O203331,C101200,Pune,R1071,Mumbai,Chinese,2025-01-13 00:00:00,319.91,31.1,4.5,False
O221502,C101481,Chennai,R1111,Mumbai,North Indian,2025-01-13 00:00:00,459.73,49.4,4.1,False
O209937,C100273,Mumbai,R1020,Delhi NCR,Fast Food,2025-01-13 00:00:00,269.47,36.0,3.7,False
O212144,C100969,Delhi NCR,R1004,Mumbai,South Indian,2025-01-13 00:00:00,296.91,39.8,4.0,False
O221601,C100273,Mumbai,R1031,Mumbai,Fast Food,2025-01-13 00:00:00,177.76,37.2,4.4,False
O229100,C102376,Mumbai,R1051,Hyderabad,Chinese,2025-01-13 00:00:00,295.36,19.6,3.9,False
O221308,C100011,Mumbai,R1006,Mumbai,Biryani,2025-01-13 00:00:00,440.79,32.3,4.1,False
O212503,C101481,Chennai,R1014,Mumbai,South Indian,2025-01-13 00:00:00,238.37,26.5,4.6,False
O214856,C101974,Delhi NCR,R1028,Delhi NCR,North Indian,2025-01-13 00:00:00,329.8,28.6,4.5,False
O202648,C100762,Hyderabad,R1136,Delhi NCR,Chinese,2025-01-13 00:00:00,394.67,39.2,4.0,False
O204596,C100372,Mumbai,R1150,Chennai,South Indian,2025-01-13 00:00:00,282.35,17.1,4.4,False
O229550,C102424,Bengaluru,R1072,Mumbai,Desserts,2025-01-13 00:00:00,115.06,31.5,4.4,False
O221607,C100273,Mumbai,R1132,Mumbai,North Indian,2025-01-13 00:00:00,351.73,31.4,4.4,False
O223082,C101380,Hyderabad,R1120,Hyderabad,North Indian,2025-01-13 00:00:00,349.85,36.7,4.5,False
O225937,C100988,Mumbai,R1165,Hyderabad,Fast Food,2025-01-13 00:00:00,166.5,21.5,4.4,False
O218094,C101489,Bengaluru,R1078,Bengaluru,Fast Food,2025-01-13 00:00:00,208.05,32.9,4.6,False
O207330,C102084,Chennai,R1054,Delhi NCR,North Indian,2025-01-13 00:00:00,364.75,36.9,4.2,False
O205324,C100864,Bengaluru,R1155,Bengaluru,North Indian,2025-01-13 00:00:00,341.16,23.6,3.9,False
O214444,C101970,Mumbai,R1176,Pune,North Indian,2025-01-13 00:00:00,369.16,24.0,5.0,False
O229351,C100821,Delhi NCR,R1114,Pune,North Indian,2025-01-13 00:00:00,293.28,13.0,4.1,False
O224917,C101056,Mumbai,R1039,Delhi NCR,Biryani,2025-01-13 00:00:00,402.01,13.6,5.0,False
O213955,C100557,Delhi NCR,R1035,Hyderabad,South Indian,2025-01-13 00:00:00,257.5,26.9,4.4,False
O206206,C100236,Mumbai,R1169,Delhi NCR,Fast Food,2025-01-13 00:00:00,193.22,24.3,4.4,False
O217103,C101489,Bengaluru,R1143,Bengaluru,South Indian,2025-01-13 00:00:00,272.96,33.5,4.0,False
O212229,C102424,Bengaluru,R1134,Chennai,Biryani,2025-01-13 09:23:00,408.05,41.1,5.0,False
O201871,C101380,Hyderabad,R1150,Chennai,South Indian,2025-01-13 10:27:00,315.62,27.4,3.9,False
O225891,C101170,Mumbai,R1001,Chennai,North Indian,2025-01-13 12:02:00,530.94,18.4,3.9,False
O222505,C101566,Bengaluru,R1122,Bengaluru,Fast Food,2025-01-13 12:08:00,286.8,26.8,3.8,False
O221965,C100702,Delhi NCR,R1009,Pune,South Indian,2025-01-13 12:08:00,233.78,28.2,4.6,False
O219367,C100412,Chennai,R1061,Bengaluru,Continental,2025-01-13 12:26:00,583.25,43.4,4.1,False
O207629,C100922,Pune,R1169,Delhi NCR,Fast Food,2025-01-13 12:52:00,268.51,42.1,4.4,False
O215743,C102494,Bengaluru,R1082,Bengaluru,North Indian,2025-01-13 12:55:00,383.37,42.0,4.6,False
O212684,C101746,Chennai,R1002,Pune,Desserts,2025-01-13 13:04:00,271.25,38.0,4.0,False
O210750,C100557,Delhi NCR,R1147,Delhi NCR,Fast Food,2025-01-13 13:10:00,227.47,17.7,4.2,False
O204517,C102232,Chennai,R1089,Delhi NCR,South Indian,2025-01-13 13:28:00,148.78,15.1,4.7,False
O228519,C101693,Bengaluru,R1161,Pune,Chinese,2025-01-13 13:48:00,323.82,30.4,4.4,False
O202957,C100745,Hyderabad,R1135,Bengaluru,Fast Food,2025-01-13 14:33:00,309.22,32.3,4.4,False
O221891,C101041,Bengaluru,R1009,Pune,South Indian,2025-01-13 15:29:00,149.22,30.2,4.6,False
O226163,C101489,Bengaluru,R1089,Delhi NCR,South Indian,2025-01-13 17:56:00,254.69,26.9,4.3,False
O207071,C100360,Pune,R1123,Mumbai,Fast Food,2025-01-13 19:00:00,166.09,45.7,3.5,False
O216678,C100823,Pune,R1047,Delhi NCR,Chinese,2025-01-13 19:09:00,299.22,40.7,4.2,False
O215502,C101481,Chennai,R1087,Pune,Fast Food,2025-01-13 19:12:00,235.34,31.8,4.7,False
O215869,C102023,Mumbai,R1170,Pune,Chinese,2025-01-13 19:21:00,144.71,31.0,4.4,False
O215527,C101186,Pune,R1017,Delhi NCR,Desserts,2025-01-13 19:27:00,201.19,31.8,4.4,False
O228489,C101186,Pune,R1177,Bengaluru,Fast Food,2025-01-13 19:46:00,352.44,25.0,4.2,False
O206213,C101301,Hyderabad,R1048,Delhi NCR,Desserts,2025-01-13 19:50:00,226.82,23.0,4.8,False
O201892,C100360,Pune,R1075,Pune,Fast Food,2025-01-13 20:03:00,235.25,24.0,4.0,False
O206990,C101076,Chennai,R1121,Chennai,Fast Food,2025-01-13 20:09:00,221.74,18.7,4.2,False
O221641,C100088,Mumbai,R1031,Mumbai,Fast Food,2025-01-13 20:42:00,217.04,38.1,3.9,False
O219627,C101207,Hyderabad,R1135,Bengaluru,Fast Food,2025-01-13 20:45:00,321.16,34.9,4.5,False
O226992,C100852,Mumbai,R1153,Delhi NCR,North Indian,2025-01-13 20:58:00,364.14,32.3,3.9,False
O207772,C100678,Mumbai,R1006,Mumbai,Biryani,2025-01-13 21:00:00,297.85,37.7,4.0,False
O209722,C100047,Bengaluru,R1103,Delhi NCR,North Indian,2025-01-13 21:25:00,456.34,22.9,4.3,False
O211944,C101814,Bengaluru,R1169,Delhi NCR,Fast Food,2025-01-13 21:31:00,280.3,45.8,4.1,False
O218337,C100412,Chennai,R1143,Bengaluru,South Indian,2025-01-13 21:32:00,351.16,38.0,4.3,False
O228989,C102251,Bengaluru,R1143,Bengaluru,South Indian,2025-01-13 21:41:00,175.0,42.1,4.2,False
O205904,C100527,Delhi NCR,R1117,Mumbai,North Indian,2025-01-13 21:46:00,498.46,29.8,4.1,False
O221300,C100011,Mumbai,R1049,Mumbai,Fast Food,2025-01-13 21:51:00,427.15,41.7,3.8,False
O212793,C101709,Bengaluru,R1167,Mumbai,North Indian,2025-01-13 22:13:00,338.3,29.0,3.9,False
O206546,C101615,Delhi NCR,R1044,Bengaluru,South Indian,2025-01-13 22:54:00,259.08,45.7,4.1,False
O201133,C101700,Delhi NCR,R1141,Bengaluru,Biryani,2025-01-13 22:55:00,520.02,47.9,3.7,False
O214649,C101490,Chennai,R1078,Bengaluru,Fast Food,2025-01-13 23:28:00,265.3,23.5,3.7,False
O216586,C101588,Delhi NCR,R1125,Delhi NCR,Continental,2025-01-13 23:48:00,649.44,21.2,4.6,False
O221955,C100135,Chennai,R1152,Mumbai,North Indian,2025-01-14 00:00:00,414.39,51.8,4.8,False
O203109,C100971,Bengaluru,R1037,Mumbai,Biryani,2025-01-14 00:00:00,328.48,43.2,4.9,False
O207027,C100557,Delhi NCR,R1112,Chennai,Biryani,2025-01-14 00:00:00,501.48,32.5,4.6,False
O204776,C100762,Hyderabad,R1172,Delhi NCR,Fast Food,2025-01-14 00:00:00,271.48,15.3,3.8,False
O203982,C100273,Mumbai,R1049,Mumbai,Fast Food,2025-01-14 00:00:00,235.19,40.4,4.5,False
O224264,C102293,Bengaluru,R1044,Bengaluru,South Indian,2025-01-14 00:00:00,200.15,32.8,4.0,False
O220915,C100563,Bengaluru,R1147,Delhi NCR,Fast Food,2025-01-14 00:00:00,347.38,34.5,3.9,False
O226035,C100001,Hyderabad,R1012,Hyderabad,Desserts,2025-01-14 00:00:00,160.91,23.0,3.9,False
O226628,C101297,Bengaluru,R1019,Bengaluru,Biryani,2025-01-14 00:00:00,316.8,21.1,4.4,False
O201614,C100273,Mumbai,R1072,Mumbai,Desserts,2025-01-14 00:00:00,215.43,34.9,4.9,False
O214311,C102317,Chennai,R1171,Mumbai,Desserts,2025-01-14 00:00:00,117.97,30.9,4.4,False
O218303,C100119,Mumbai,R1091,Pune,Biryani,2025-01-14 00:00:00,298.94,31.2,4.8,False
O221805,C100769,Delhi NCR,R1059,Bengaluru,North Indian,2025-01-14 00:00:00,403.5,34.2,4.4,False
O211799,C101898,Hyderabad,R1174,Pune,North Indian,2025-01-14 00:00:00,533.6,33.6,4.0,False
O217949,C100793,Pune,R1027,Delhi NCR,Fast Food,2025-01-14 00:00:00,225.69,30.1,4.8,False
O212459,C100678,Mumbai,R1100,Mumbai,Desserts,2025-01-14 00:00:00,152.59,23.5,4.8,False
O222334,C100493,Chennai,R1154,Chennai,North Indian,2025-01-14 00:00:00,493.34,31.4,4.7,False
O204431,C100917,Bengaluru,R1154,Chennai,North Indian,2025-01-14 00:00:00,536.02,35.4,4.2,False
O200266,C100351,Delhi NCR,R1000,Bengaluru,South Indian,2025-01-14 00:00:00,311.49,34.5,4.7,False
O211276,C100988,Mumbai,R1116,Hyderabad,Biryani,2025-01-14 00:00:00,503.93,33.9,5.0,False
O225639,C100441,Delhi NCR,R1025,Hyderabad,North Indian,2025-01-14 00:00:00,378.56,22.8,4.2,False
O200511,C100372,Mumbai,R1132,Mumbai,North Indian,2025-01-14 00:00:00,418.87,28.9,4.8,False
O227292,C100273,Mumbai,R1097,Delhi NCR,Fast Food,2025-01-14 00:00:00,270.49,12.0,3.8,False
O200790,C100819,Hyderabad,R1062,Hyderabad,Desserts,2025-01-14 00:00:00,111.11,41.2,4.5,False
O202367,C100141,Chennai,R1052,Chennai,Fast Food,2025-01-14 10:32:00,146.9,14.4,4.4,False
O225510,C100444,Chennai,R1016,Bengaluru,Biryani,2025-01-14 11:56:00,340.76,32.4,4.4,False
O217918,C100840,Delhi NCR,R1099,Mumbai,Biryani,2025-01-14 12:18:00,367.91,39.3,4.0,False
O206972,C100844,Mumbai,R1062,Hyderabad,Desserts,2025-01-14 12:21:00,236.43,27.5,4.2,False
O215281,C100521,Delhi NCR,R1102,Bengaluru,South Indian,2025-01-14 13:09:00,189.49,23.6,5.0,False
O201522,C100197,Chennai,R1101,Pune,South Indian,2025-01-14 13:47:00,290.2,35.6,4.7,False
O215285,C100557,Delhi NCR,R1071,Mumbai,Chinese,2025-01-14 13:48:00,377.47,34.9,3.3,False
O200174,C101324,Pune,R1150,Chennai,South Indian,2025-01-14 13:51:00,366.97,35.8,4.5,False
O228877,C101432,Delhi NCR,R1115,Hyderabad,Chinese,2025-01-14 13:56:00,336.81,31.8,3.7,False
O224918,C100745,Hyderabad,R1097,Delhi NCR,Fast Food,2025-01-14 14:19:00,278.91,39.8,4.3,False
O222724,C102023,Mumbai,R1149,Bengaluru,South Indian,2025-01-14 14:27:00,199.27,25.2,3.5,False
O220518,C102178,Chennai,R1062,Hyderabad,Desserts,2025-01-14 14:29:00,230.72,44.8,4.3,False
O223135,C101566,Bengaluru,R1000,Bengaluru,South Indian,2025-01-14 14:33:00,263.69,47.8,4.3,False
O213696,C100011,Mumbai,R1027,Delhi NCR,Fast Food,2025-01-14 15:16:00,157.57,40.6,3.8,False
O216738,C100011,Mumbai,R1110,Bengaluru,North Indian,2025-01-14 17:59:00,473.2,39.3,3.7,False
O214273,C102419,Pune,R1162,Pune,North Indian,2025-01-14 19:44:00,447.56,36.0,4.2,False
O224425,C101207,Hyderabad,R1095,Delhi NCR,Chinese,2025-01-14 19:44:00,445.8,29.7,4.2,False
O212166,C100521,Delhi NCR,R1087,Pune,Fast Food,2025-01-14 20:21:00,253.63,27.3,4.9,False
O229699,C102419,Pune,R1014,Mumbai,South Indian,2025-01-14 20:32:00,378.82,50.9,3.9,False
O204587,C101997,Bengaluru,R1048,Delhi NCR,Desserts,2025-01-14 20:50:00,296.27,31.4,5.0,False
O205401,C102340,Hyderabad,R1136,Delhi NCR,Chinese,2025-01-14 21:02:00,312.62,46.9,3.6,False
O215978,C100672,Delhi NCR,R1004,Mumbai,South Indian,2025-01-14 21:03:00,264.84,46.9,3.9,False
O217019,C100187,Delhi NCR,R1163,Delhi NCR,Chinese,2025-01-14 21:10:00,432.86,29.1,4.1,False
O216851,C101457,Bengaluru,R1068,Mumbai,Continental,2025-01-14 21:14:00,710.8,39.1,4.2,False
O204947,C100111,Mumbai,R1149,Bengaluru,South Indian,2025-01-14 21:26:00,311.45,25.8,4.2,False
O203063,C101668,Pune,R1029,Mumbai,North Indian,2025-01-14 21:29:00,379.79,64.3,4.2,False
O229715,C100372,Mumbai,R1149,Bengaluru,South Indian,2025-01-14 21:46:00,188.54,36.6,5.0,False
O225812,C101556,Pune,R1142,Delhi NCR,Fast Food,2025-01-14 21:47:00,214.87,35.0,4.0,False
O203932,C102023,Mumbai,R1020,Delhi NCR,Fast Food,2025-01-14 21:52:00,275.51,42.5,4.6,False
O220421,C100678,Mumbai,R1117,Mumbai,North Indian,2025-01-14 21:55:00,493.19,34.8,5.0,False
O220502,C100561,Chennai,R1001,Chennai,North Indian,2025-01-14 22:10:00,479.61,23.6,4.5,False
O207913,C100971,Bengaluru,R1170,Pune,Chinese,2025-01-14 22:21:00,384.75,22.2,3.9,False
O219250,C100844,Mumbai,R1079,Mumbai,North Indian,2025-01-14 22:42:00,573.47,34.9,4.1,False
O225362,C102452,Delhi NCR,R1164,Mumbai,Chinese,2025-01-14 22:43:00,390.94,50.5,4.2,False
O225693,C101420,Mumbai,R1139,Chennai,South Indian,2025-01-14 22:55:00,118.06,36.4,4.3,False
O201967,C100971,Bengaluru,R1159,Pune,North Indian,2025-01-15 00:00:00,488.0,13.5,3.8,False
O219557,C100557,Delhi NCR,R1088,Hyderabad,South Indian,2025-01-15 00:00:00,258.59,25.8,4.8,False
O212521,C101636,Mumbai,R1007,Hyderabad,Fast Food,2025-01-15 00:00:00,213.2,29.6,4.1,False
O218546,C101700,Delhi NCR,R1164,Mumbai,Chinese,2025-01-15 00:00:00,165.36,40.6,4.8,False
O222372,C102045,Bengaluru,R1116,Hyderabad,Biryani,2025-01-15 00:00:00,288.07,18.1,4.1,False
O206508,C101875,Chennai,R1143,Bengaluru,South Indian,2025-01-15 00:00:00,310.14,36.4,4.0,False
O227782,C102452,Delhi NCR,R1151,Bengaluru,Biryani,2025-01-15 00:00:00,349.64,36.6,4.0,False
O213924,C102332,Bengaluru,R1056,Mumbai,South Indian,2025-01-15 00:00:00,384.5,28.0,4.8,False
O217650,C101983,Delhi NCR,R1049,Mumbai,Fast Food,2025-01-15 00:00:00,185.7,29.3,4.5,False
O229219,C101709,Bengaluru,R1102,Bengaluru,South Indian,2025-01-15 00:00:00,296.11,25.1,4.5,False
O210261,C101709,Bengaluru,R1174,Pune,North Indian,2025-01-15 00:00:00,392.67,19.1,4.2,False
O208441,C100844,Mumbai,R1172,Delhi NCR,Fast Food,2025-01-15 00:00:00,217.78,20.8,4.4,False
O226066,C101668,Pune,R1106,Bengaluru,Chinese,2025-01-15 00:00:00,316.31,43.6,4.0,False
O211208,C102452,Delhi NCR,R1138,Bengaluru,North Indian,2025-01-15 00:00:00,416.16,21.8,4.2,False
O209759,C100908,Bengaluru,R1131,Bengaluru,North Indian,2025-01-15 00:00:00,370.29,27.5,4.7,False
O219388,C102452,Delhi NCR,R1174,Pune,North Indian,2025-01-15 00:00:00,336.6,21.8,4.4,False
O220549,C101442,Mumbai,R1150,Chennai,South Indian,2025-01-15 00:00:00,167.9,30.9,4.4,False
O226351,C102090,Delhi NCR,R1041,Delhi NCR,Fast Food,2025-01-15 00:00:00,342.82,39.8,4.0,False
O229632,C100917,Bengaluru,R1171,Mumbai,Desserts,2025-01-15 00:00:00,236.0,31.8,4.6,False
O224179,C102490,Mumbai,R1022,Bengaluru,North Indian,2025-01-15 00:00:00,481.98,31.9,4.2,False
O200453,C102110,Chennai,R1118,Chennai,Fast Food,2025-01-15 00:00:00,209.56,25.8,3.8,False
O225488,C101374,Mumbai,R1173,Bengaluru,North Indian,2025-01-15 00:00:00,296.53,21.4,4.6,False
O225487,C100273,Mumbai,R1157,Hyderabad,Fast Food,2025-01-15 00:00:00,214.33,19.4,4.2,False
O203870,C100273,Mumbai,R1134,Chennai,Biryani,2025-01-15 00:00:00,343.48,45.8,4.2,False
O219325,C100745,Hyderabad,R1121,Chennai,Fast Food,2025-01-15 10:25:00,322.62,21.7,3.8,False
O211414,C101787,Mumbai,R1164,Mumbai,Chinese,2025-01-15 10:27:00,133.34,38.6,3.6,False
O209481,C101904,Pune,R1156,Pune,Desserts,2025-01-15 10:42:00,188.82,24.2,4.0,False
O212475,C102118,Bengaluru,R1077,Mumbai,Fast Food,2025-01-15 11:15:00,149.43,37.8,4.5,False
